horizon,outer_held_out_season,alpha,inner_rmse,inner_mae,inner_r_squared,selected_alpha
1,15-16,10.0,5882070.485633187,3945903.797596155,0.9249801998040593,False
1,15-16,17.78279410038923,5870205.200112755,3930136.518776455,0.9252825537342788,False
1,15-16,31.622776601683793,5863232.842103557,3920033.47330401,0.9254599401740954,False
1,15-16,56.23413251903491,5859324.732153753,3914346.5238356963,0.92555927570158,False
1,15-16,100.0,5857171.408470395,3912150.1299145534,0.9256139801350989,False
1,15-16,177.82794100389228,5855985.58142123,3911208.1285079266,0.9256440970700531,False
1,15-16,316.22776601683796,5855329.196101964,3911013.493591641,0.9256607649347932,False
1,15-16,562.341325190349,5854963.908230854,3910901.7607736494,0.9256700400320459,False
1,15-16,1000.0,5854759.801450364,3910838.1497923136,0.9256752222960607,False
1,15-16,1778.2794100389228,5854645.456606088,3910811.8562162565,0.9256781254287015,False
1,15-16,3162.2776601683795,5854581.296058748,3910835.3457678966,0.9256797543936177,False
1,15-16,5623.413251903491,5854545.260908747,3910848.5717064203,0.9256806692781573,False
1,15-16,10000.0,5854525.011188173,3910856.0145243285,0.9256811833891635,False
1,15-16,17782.794100389227,5854513.628485821,3910860.201615481,0.9256814723786698,False
1,15-16,31622.776601683792,5854507.228964995,3910862.556723866,0.925681634852527,False
1,15-16,56234.13251903491,5854503.630706946,3910863.8812675914,0.9256817262066112,False
1,15-16,100000.0,5854501.607402363,3910864.6261667055,0.9256817775750917,False
1,15-16,177827.94100389228,5854500.469660339,3910865.045071166,0.9256818064605417,False
1,15-16,316227.7660168379,5854499.829875451,3910865.2806437993,0.9256818227036541,False
1,15-16,562341.3251903491,5854499.470102547,3910865.413117718,0.9256818318377105,False
1,15-16,1000000.0,5854499.267788822,3910865.48761381,0.9256818369741308,False
1,15-16,1778279.410038923,5854499.154019913,3910865.529506213,0.9256818398625405,False
1,15-16,3162277.6601683795,5854499.090043097,3910865.5530640935,0.925681841486809,False
1,15-16,5623413.251903491,5854499.054066337,3910865.566311681,0.9256818424002011,False
1,15-16,10000000.0,5854499.033835132,3910865.573761352,0.9256818429138388,False
1,15-16,17782794.100389227,5854499.0224582935,3910865.5779506126,0.9256818432026784,False
1,15-16,31622776.60168379,5854499.016060629,3910865.5803064066,0.9256818433651048,False
1,15-16,56234132.51903491,5854499.012462959,3910865.581631168,0.925681843456444,False
1,15-16,100000000.0,5854499.01043984,3910865.5823761355,0.9256818435078077,True
1,16-17,0.0001,8669393.975157108,7084916.462708293,0.834952730791322,False
1,16-17,0.00017782794100389227,8660774.797203198,7076501.145787509,0.8352807501712936,False
1,16-17,0.00031622776601683794,8645614.518335529,7061908.608096939,0.8358569120538258,False
1,16-17,0.0005623413251903491,8619170.858928597,7036879.627400716,0.8368594795087494,False
1,16-17,0.001,8573709.191222643,6993576.506365862,0.8385759046227034,False
1,16-17,0.0017782794100389228,8497455.837240975,6920147.196721136,0.8414345018972267,False
1,16-17,0.0031622776601683794,8374656.708225604,6802424.113619359,0.8459843365490469,False
1,16-17,0.005623413251903491,8189138.317695825,6619584.2439380875,0.8527323770308859,False
1,16-17,0.01,7933706.21392737,6356239.340342111,0.861776115824858,False
1,16-17,0.01778279410038923,7621964.414261146,6028292.663741285,0.8724252583852306,False
1,16-17,0.03162277660168379,7289495.838512316,5685914.305892347,0.883312093414249,False
1,16-17,0.05623413251903491,6976436.963207276,5343746.422044394,0.8931195649979796,False
1,16-17,0.1,6707237.131817885,5035491.562703409,0.9012088170801468,False
1,16-17,0.1778279410038923,6487433.2082401225,4790789.516847507,0.9075777232170503,False
1,16-17,0.31622776601683794,6313552.135362011,4600687.857755681,0.9124656711980014,False
1,16-17,0.5623413251903491,6180609.1040299665,4444715.160720905,0.916113240460645,False
1,16-17,1.0,6082669.703537474,4313239.652565996,0.9187507552724652,False
1,16-17,1.7782794100389228,6012511.647080222,4209979.961103885,0.9206142183742769,False
1,16-17,3.1622776601683795,5963183.5761097595,4143357.4980412475,0.9219114745022592,False
1,16-17,5.623413251903491,5929349.853696891,4103820.999417584,0.9227950731174417,False
1,16-17,10.0,5907187.943855989,4077595.4285036763,0.9233711265075806,False
1,16-17,17.78279410038923,5893540.350536173,4060430.908376401,0.9237247944921352,False
1,16-17,31.622776601683793,5885587.687703824,4049600.180823246,0.9239305050474276,False
1,16-17,56.23413251903491,5881106.304034152,4046104.037635287,0.9240463020853359,False
1,16-17,100.0,5878613.415946538,4045185.0646993695,0.9241106790679297,False
1,16-17,177.82794100389228,5877228.469878297,4044850.4096402368,0.9241464324773193,False
1,16-17,316.22776601683796,5876456.911598527,4044653.8060173616,0.9241663471724118,False
1,16-17,562.341325190349,5876025.719174814,4044540.466833059,0.9241774755436029,False
1,16-17,1000.0,5875784.167388493,4044478.8506076536,0.9241837092432676,False
1,16-17,1778.2794100389228,5875648.639674405,4044445.7115909974,0.9241872066794508,False
1,16-17,3162.2776601683795,5875572.526456808,4044426.995066768,0.9241891708262586,False
1,16-17,5623.413251903491,5875529.756817648,4044416.4442338133,0.924190274511046,False
1,16-17,10000.0,5875505.715875152,4044410.5028982493,0.9241908948920492,False
1,16-17,17782.794100389227,5875492.1998979775,4044407.1592536443,0.9241912436732453,False
1,16-17,31622.776601683792,5875484.600332169,4044405.278165653,0.9241914397804787,False
1,16-17,56234.13251903491,5875480.32710741,4044404.220093206,0.9241915500511783,False
1,16-17,100000.0,5875477.924199441,4044403.625013439,0.924191612058259,False
